session_id,administrative,informational,product_related
2282,0.0,51.0,1225.5
2285,240.2,0.0,1221.853846
2286,0.0,0.0,258.0
2287,0.0,0.0,1370.833333
2288,0.0,0.0,1652.0
2289,123.0,0.0,178.3333333
2290,0.0,0.0,1146.5
2291,29.33333333,0.0,2680.828571
2292,47.0,0.0,197.5
2293,152.875,81.0,2295.182143
2295,0.0,0.0,248.9
2296,0.0,0.0,44.0
2297,0.0,0.0,1151.116667
2298,10.0,0.0,830.0
2299,0.0,0.0,125.25
2300,0.0,0.0,17.0
2301,96.5,0.0,2172.333333
2302,44.0,1636.0,4945.083333
2303,0.0,0.0,358.25
2304,35.0,0.0,233.1666667
2305,0.0,0.0,528.0
2306,72.5,0.0,1154.766667
2307,38.0,16.0,1522.816667
2308,0.0,0.0,468.1666667
2309,0.0,0.0,432.5
2310,76.75,0.0,1100.916667
2311,0.0,0.0,663.2333333
2312,353.0,0.0,2874.083333
2313,275.9104437,606.75,1813.86461
2314,104.5,261.8333333,214.6922078
2315,0.0,0.0,28.0
2316,134.0,0.0,78.5
2317,0.0,0.0,534.5833333
2318,0.0,0.0,262.6666667
2319,43.1,0.0,1056.15
2320,119.0,0.0,1273.875
2321,0.0,66.0,875.5
2323,38.5,308.0,582.0
2325,16.66666667,0.0,63.66666667
2327,0.0,0.0,1443.25
2328,18.0,15.0,569.1190476
2329,231.0,0.0,386.4444444
2330,0.0,0.0,399.5
2331,24.0,0.0,238.5
2332,0.0,0.0,17.0
2335,0.0,0.0,59.0
2336,92.25,0.0,1506.220833
2337,145.0,0.0,96.0
2338,155.5,0.0,588.9
2339,135.9166667,0.0,1719.416667
2340,0.0,0.0,41.0
2341,0.0,257.0,1906.8
2342,0.0,0.0,262.5
2343,119.15,0.0,457.2333333
2345,0.0,0.0,227.3333333
2347,123.0,0.0,95.0
2348,59.0,0.0,517.5
2349,107.5333333,298.0,570.3333333
2350,84.0,0.0,183.0952381
2351,0.0,0.0,366.0
2352,0.0,0.0,133.5
2354,0.0,0.0,280.9333333
2355,0.0,0.0,44.0
2356,0.0,0.0,265.6
2358,124.0,0.0,165.0
2359,0.0,0.0,109.0
2360,61.16666667,0.0,901.25
2361,39.5,161.0,1406.209524
2362,0.0,33.0,972.25
2363,0.0,0.0,965.8333333
2365,0.0,0.0,214.0
2366,0.0,0.0,267.0
2367,217.0,281.5,236.1666667
2368,80.0,48.0,879.6666667
2369,0.0,0.0,1044.0
2370,124.5,132.8333333,901.0916667
2371,277.6666667,32.0,1671.257393
2372,398.7,0.0,1483.366667
2373,0.0,0.0,5538.916667
2374,56.0,0.0,191.0
2375,29.0,0.0,451.9333333
2376,0.0,0.0,224.0
2377,147.75,0.0,670.3
2378,0.0,0.0,210.0
2379,0.0,0.0,900.9166667
2380,149.5,56.5,368.0
2382,0.0,0.0,216.0
2383,13.5,0.0,1580.166667
2384,0.0,0.0,587.6911765
2385,42.33333333,0.0,2471.391775
2386,0.0,0.0,502.4666667
2387,0.0,0.0,317.0
2388,0.0,0.0,3864.428571
2389,34.0,0.0,2456.297619
2390,200.5,0.0,2656.183333
2391,85.0,0.0,599.0
2392,424.1666667,0.0,1212.0
2393,0.0,0.0,127.0
2395,0.0,0.0,173.25
2396,65.16666667,16.0,599.3333333
2397,0.0,0.0,2215.866667
2398,220.0,88.0,5284.765079
2399,0.0,0.0,433.1333333
2400,389.75,545.0,1690.790351
2401,462.0,57.0,1621.152083
2402,0.0,0.0,454.5
2403,0.0,0.0,197.5
2404,37.0,0.0,911.5
2405,0.0,0.0,196.5
2406,28.0,0.0,115.6666667
2407,118.7,26.0,1019.293939
2408,0.0,0.0,715.5
2409,0.0,0.0,3147.584294
2410,0.0,0.0,321.9583333
2411,9.0,0.0,169.5
2412,89.75,89.0,2104.3114
2413,0.0,0.0,499.0
2414,0.0,0.0,120.0
2415,281.75,144.5,7009.095996
2416,513.5535714,186.0,8704.372405
2418,0.0,0.0,2058.25
2420,69.0,0.0,580.5
2422,131.75,0.0,1701.857143
2423,15.5,0.0,312.7
2425,4.0,0.0,495.0
2426,0.0,0.0,202.0
2427,4.5,0.0,908.3333333
2428,0.0,0.0,480.5
2429,143.8333333,404.5833333,3473.857143
2430,0.0,0.0,277.0
2431,0.0,0.0,226.0
2432,0.0,0.0,138.0
2433,0.0,0.0,59.0
2435,3.0,0.0,273.0
2437,0.0,0.0,360.0
2438,0.0,0.0,40.0
2439,0.0,28.0,0.0
2440,0.0,0.0,1547.5
2441,37.0,0.0,1127.25
2442,181.1666667,52.0,996.0833333
2443,0.0,0.0,227.7
2444,45.0,0.0,579.3333333
2445,33.0,0.0,237.0
2446,54.5,472.0,678.5
2447,1687.5,0.0,3098.033333
2448,0.0,0.0,81.0
2449,0.0,0.0,285.1666667
2450,0.0,0.0,340.2
2451,0.0,0.0,231.0
2452,146.0,37.0,2054.114286
2453,20.0,0.0,2008.833333
2454,0.0,0.0,1065.9
2455,431.0,0.0,619.0
2456,0.0,0.0,584.1333333
2458,210.8555556,0.0,4107.119658
2459,0.0,0.0,293.5
2460,58.33333333,0.0,229.6666667
2461,32.0,0.0,155.8333333
2462,5.0,0.0,1688.058761
2463,0.0,0.0,234.0
2464,0.0,0.0,197.2
2465,0.0,39.66666667,3509.130952
2466,52.0,0.0,866.5
2467,0.0,499.0,755.0
2468,27.0,0.0,30.0
2469,92.5,0.0,1681.52381
2470,70.0,0.0,2635.61627
2471,0.0,0.0,231.5
2472,49.33333333,346.1666667,194.3333333
2473,427.0,108.0,1564.161905
2474,662.5357143,58.0,854.2863248
2475,0.0,0.0,124.5
2476,0.0,0.0,1021.75
2477,626.0,66.0,2660.15
2478,0.0,0.0,12.0
2479,109.0,125.0,34.0
2480,0.0,0.0,17.0
2481,0.0,0.0,1135.166667
2482,91.0,0.0,298.2333333
2483,0.0,0.0,554.5
2484,23.0,0.0,335.6666667
2485,131.3333333,4.0,2107.583333
2486,0.0,0.0,96.33333333
2487,128.5714286,10.66666667,2755.336111
2488,0.0,0.0,653.2777778
2489,0.0,0.0,44.0
2490,230.3333333,64.0,964.047619
2491,90.0,0.0,650.6666667
2492,245.3333333,0.0,256.6666667
2493,0.0,0.0,28.0
2494,0.0,0.0,1516.966667
2495,0.0,0.0,648.0678571
2496,0.0,0.0,462.0
2497,0.0,0.0,63.0
2498,337.0,39.0,630.5
2499,0.0,0.0,42.0
2500,0.0,0.0,688.6666667
2501,0.0,0.0,181.0
2502,117.5,0.0,285.4166667
2503,0.0,0.0,61.33333333
2504,105.5,0.0,2961.483333
2505,0.0,0.0,406.0
2506,62.5,0.0,3222.75873
2507,0.0,0.0,128.0
2508,243.0,0.0,500.7880952
2509,9.0,0.0,375.75
2510,0.0,0.0,534.9166667
2511,0.0,0.0,134.0
2512,0.0,0.0,2098.238095
2513,16.5,0.0,869.1
2515,40.0,0.0,1494.5
2516,12.0,0.0,510.0
2517,0.0,52.0,699.25
2518,0.0,0.0,331.3333333
2520,0.0,0.0,321.0
2522,0.0,0.0,88.0
2523,58.0,115.0,1563.930952
2524,0.0,0.0,55.0
2525,79.75,0.0,419.25
2526,109.5,21.0,4643.755952
2527,0.0,172.0,564.5
2528,0.0,0.0,65.66666667
2530,47.16666667,3.0,1462.659125
2531,115.0,31.0,404.6190476
2532,0.0,0.0,392.0
2533,0.0,0.0,960.7333333
2535,0.0,0.0,726.2761905
2536,71.3,0.0,4415.333333
2537,0.0,0.0,40.0
2538,140.0,12.0,723.315873
2539,750.75,80.0,1088.05
2540,121.6666667,62.0,1688.72619
2542,0.0,0.0,998.9545455
2543,243.0,106.0,1654.722222
2544,0.0,0.0,281.5
2545,0.0,0.0,1501.0
2546,0.0,0.0,153.5833333
2547,0.0,0.0,109.0
2548,0.0,0.0,483.5833333
2549,0.0,0.0,586.3333333
2551,0.0,0.0,2213.0
2552,0.0,0.0,50.5
2553,0.0,10.0,178.0
2554,70.83333333,30.0,1150.192063
2556,86.08333333,0.0,892.9166667
2557,0.0,0.0,173.0
2558,252.5,506.0,289.6666667
2559,126.0,0.0,633.9857143
2560,318.0,0.0,1837.966667
2561,331.1666667,154.0,8038.325302
2562,169.5,724.0,706.9837662
2564,0.0,0.0,352.0
2565,203.4714286,0.0,11308.09795
2566,94.0,0.0,501.5
2567,359.0,16.0,497.6666667
2568,0.0,0.0,406.0
2569,135.5,30.0,4115.978571
2570,0.0,0.0,2.333333333
2571,0.0,0.0,121.5
2572,0.0,0.0,869.0
2573,0.0,0.0,403.0
2574,0.0,0.0,12.0
2575,0.0,0.0,865.0
2576,13.0,0.0,220.3333333
2577,0.0,0.0,222.0
2578,21.0,0.0,657.1666667
2579,109.0,0.0,131.0
2580,189.0,32.0,1517.9
2581,36.0,0.0,538.2878788
2582,25.0,52.0,4139.625
2583,0.0,140.0,832.8333333
2584,0.0,0.0,464.0
2585,82.16666667,0.0,673.4813797
2586,0.0,0.0,217.0
2587,0.0,0.0,472.9952381
2588,63.0,0.0,1500.380952
2589,0.0,0.0,241.0
2590,101.5,0.0,692.6666667
2591,704.8699248,269.5,9487.639162
2592,0.0,0.0,455.5
2593,0.0,0.0,49.0
2594,0.0,0.0,259.0
2595,0.0,0.0,2065.15
2596,0.0,0.0,4190.75
2597,0.0,0.0,65.0
2598,27.0,6.0,129.2
2599,0.0,0.0,607.4666667
2600,196.1385918,28.0,8699.407065
2601,0.0,0.0,2022.25
2602,0.0,0.0,761.25
2603,114.25,17.33333333,874.5833333
2604,0.0,0.0,1483.0
2605,100.0,0.0,639.5
2606,0.0,0.0,356.0
2607,432.5833333,112.0,2132.683333
2608,0.0,0.0,431.0833333
2609,118.0,10.0,401.95
2610,0.0,0.0,2524.0
2611,0.0,0.0,151.5
2612,0.0,0.0,117.5
2613,0.0,0.0,822.65
2614,0.0,0.0,102.0
2615,99.66666667,0.0,1714.166667
2617,364.5,0.0,783.5
2618,345.8333333,0.0,3258.071212
2619,11.42857143,146.0,1329.261905
2621,19.0,0.0,87.0
2623,0.0,0.0,813.8
2624,248.6666667,382.3333333,1039.477564
2625,0.0,0.0,531.0
2626,168.0,0.0,1239.083333
2627,106.3214286,189.0,1306.028022
2628,48.0,0.0,543.75
2629,0.0,0.0,315.6
2630,0.0,0.0,258.8333333
2631,0.0,0.0,420.0
2632,262.0,0.0,623.4166667
2633,122.0,124.0,1040.333333
2634,11.0,27.5,3395.729484
2635,90.0,0.0,126.0
2636,0.0,0.0,21.0
2637,166.0,140.0,701.5
2638,230.1069444,0.0,2059.109203
2639,0.0,0.0,11.0
2640,95.0,0.0,203.4166667
2641,0.0,0.0,60.0
2642,0.0,0.0,65.0
2643,0.0,0.0,197.3333333
2644,30.0,0.0,300.6666667
2645,7.0,0.0,471.0
2646,118.4545455,0.0,7968.903361
2647,0.0,0.0,105.0
2648,0.0,0.0,2607.5
2649,156.8333333,14.0,865.6722222
2650,0.0,0.0,1076.977778
2651,290.3333333,0.0,2818.094444
2652,0.0,0.0,234.9666667
2653,113.0,0.0,935.0
2654,45.0,0.0,1662.733333
2656,199.0,0.0,155.0
2657,0.0,0.0,436.6
2658,0.0,0.0,80.0
2659,26.5,0.0,716.625
2660,77.0,0.0,1223.416667
2661,161.0,0.0,1286.75
2662,0.0,0.0,83.0
2663,0.0,0.0,897.6666667
2664,535.75,12.0,2178.672222
2665,88.0,0.0,3195.828571
2666,0.0,0.0,116.5
2667,72.425,72.0,1143.657143
2668,0.0,0.0,43.0
2669,96.0,141.1666667,2871.262932
2670,0.0,0.0,417.9666667
2671,0.0,0.0,129.0
2672,65.0,0.0,1248.0
2673,0.0,0.0,837.6666667
2674,97.0,0.0,418.2333333
2675,0.0,0.0,370.0
2676,52.0,0.0,743.9166667
2678,0.0,113.0,3178.583333
2679,5.0,0.0,463.6666667
2680,0.0,0.0,178.6
2682,0.0,0.0,24.0
2683,0.0,0.0,689.75
2685,0.0,0.0,963.1666667
2686,0.0,0.0,387.0
2688,91.83333333,0.0,534.0
2690,0.0,0.0,338.2333333
2691,0.0,0.0,255.75
2692,0.0,0.0,228.5
2693,450.4,0.0,72.9
2694,22.0,0.0,982.8333333
2695,0.0,0.0,473.5
2696,26.0,0.0,636.0
2697,14.0,0.0,1806.504167
2698,0.0,0.0,21.0
2699,0.0,0.0,1111.245175
2700,0.0,0.0,1055.5
2701,0.0,0.0,59.0
2702,0.0,0.0,23.0
2703,0.0,0.0,25.0
2704,166.9318182,246.0,2697.487879
2706,0.0,0.0,115.0
2707,0.0,0.0,272.3333333
2709,69.5,0.0,895.8095238
2710,0.0,0.0,200.0
2711,198.4,114.0,607.9777778
2712,135.6666667,0.0,615.8166667
2714,0.0,0.0,1133.666667
2715,0.0,0.0,131.5
2716,0.0,0.0,2759.833333
2717,0.0,0.0,1433.083333
2718,95.325,0.0,743.6666667
2719,0.0,0.0,680.75
2720,0.0,0.0,118.6666667
2721,16.0,0.0,136.0
2722,0.0,0.0,2236.9
2723,0.0,0.0,2841.0
2724,0.0,0.0,15.0
2725,40.16666667,0.0,895.8333333
2726,299.6031746,166.0,2559.541228
2727,454.0,584.0,1161.767949
2728,0.0,0.0,252.0
2729,54.0,0.0,13.0
2730,21.0,0.0,385.0
2731,0.0,0.0,582.0
2732,103.5,0.0,1550.211111
2733,45.5,0.0,1738.25
2734,114.0,0.0,176.6666667
2735,0.0,0.0,3.0
2736,150.0,0.0,304.5230769
2737,0.0,0.0,268.5
2738,11.0,0.0,101.25
2739,245.3333333,168.5,361.5
2741,42.0,0.0,492.6833333
2742,61.66666667,0.0,397.6666667
2743,0.0,0.0,73.0
2745,0.0,0.0,4290.833333
2746,114.0,173.0,2542.333333
2747,79.16666667,45.0,3657.101515
2748,0.0,0.0,60.0
2749,0.0,0.0,920.0
2750,275.0,97.0,670.422619
2751,38.0,0.0,2101.466667
2753,138.5,0.0,578.3333333
2754,0.0,0.0,3.0
2755,0.0,0.0,82.0
2756,61.0,0.0,502.5
2757,0.0,0.0,465.5
2758,155.6,282.0,1283.052597
2759,0.0,0.0,226.2564103
2760,259.1666667,0.0,1535.242063
2761,6.0,0.0,762.3333333
2763,0.0,0.0,177.5
2764,0.0,0.0,80.0
2765,0.0,0.0,1266.333333
2766,86.5,2.0,1050.708333
2767,299.0833333,0.0,212.8333333
2768,0.0,0.0,1386.716667
2770,0.0,0.0,2514.25
2771,0.0,0.0,125.0
2772,166.0,55.0,1968.25
2773,0.0,0.0,300.0
2774,11.0,42.0,1517.75
2775,0.0,0.0,1056.666667
2776,103.0,0.0,399.0
2777,376.5,63.0,2743.819189
2778,0.0,125.0,332.0
2779,0.0,0.0,56.0
2780,69.0,0.0,769.0
2781,0.0,0.0,178.8333333
2782,0.0,0.0,88.0
2783,230.25,135.0,517.3928571
2784,205.5,8.0,1683.633333
2785,0.0,165.0,833.0
2786,0.0,0.0,319.3333333
2787,25.0,0.0,733.5
2788,0.0,0.0,224.0
2789,0.0,0.0,822.0
2790,0.0,0.0,838.55
2791,35.0,0.0,2479.0
2792,44.5,0.0,519.5
2793,0.0,0.0,1035.935714
2795,0.0,0.0,149.0
2796,29.0,0.0,160.5
2798,0.0,0.0,3.0
2799,20.0,0.0,219.5
2800,0.0,0.0,858.5
2801,0.0,0.0,54.5
2802,0.0,25.0,412.8333333
2803,206.0,0.0,107.0
2804,0.0,0.0,342.5
2805,0.0,0.0,1138.504762
2806,0.0,0.0,544.8333333
2807,0.0,0.0,176.3333333
2808,0.0,0.0,19.0
2809,0.0,0.0,687.5
2810,0.0,0.0,22.0
2811,41.33333333,0.0,3227.5
2812,0.0,0.0,440.6666667
2813,0.0,0.0,65.0
2814,25.75,189.5,2297.801282
2815,0.0,0.0,28.0
2816,0.0,0.0,22.5
2817,0.0,0.0,194.0666667
2818,52.0,0.0,2145.563492
2819,0.0,0.0,1703.321429
2820,0.0,0.0,1999.833333
2822,173.0833333,424.5,3382.287999
2823,62.0,0.0,2038.0
2824,37.0,0.0,2409.068434
2825,620.952381,1307.0,9487.940434
2826,0.0,0.0,4668.052051
2827,0.0,0.0,201.6666667
2828,65.83333333,0.0,156.8333333
2829,0.0,0.0,412.1666667
2830,0.0,0.0,2617.233333
2832,0.0,0.0,465.7051282
2833,0.0,0.0,245.0
2834,0.0,0.0,803.0
2835,52.0,0.0,360.0
2836,5.0,0.0,20.0
2837,0.0,0.0,258.5
2838,7.0,0.0,887.5833333
2839,0.0,0.0,394.25
2840,204.5,37.0,1941.083333
2841,0.0,0.0,142.5
2842,0.0,0.0,270.2142857
2843,52.33333333,81.5,541.6666667
2845,498.9,147.1666667,1090.060606
2846,0.0,0.0,34.0
2847,0.0,0.0,219.5
2848,13.0,0.0,253.8
2849,0.0,0.0,202.0
2850,0.0,0.0,2259.533333
2851,101.0,0.0,797.3333333
2852,0.0,0.0,594.9666667
2853,0.0,0.0,117.0
2854,0.0,0.0,108.0
2855,0.0,3.5,503.0
2856,55.0,0.0,1425.75
2857,1541.5,0.0,188.5
2858,0.0,0.0,1722.866667
2859,0.0,0.0,313.0
2860,197.1666667,0.0,1078.727778
2861,66.77272727,83.0,2050.395743
2863,82.0,0.0,1040.166667
2864,65.0,0.0,1803.758333
2865,0.0,0.0,136.5
2866,86.5,0.0,2241.844444
2867,105.0,0.0,482.5
2868,0.0,0.0,1225.857143
2869,37.5,0.0,573.1666667
2870,0.0,0.0,507.8333333
2871,0.0,0.0,108.0
2872,0.0,0.0,458.5
2873,0.0,0.0,25.0
2874,0.0,0.0,724.0
2875,0.0,0.0,93.5
2876,0.0,0.0,196.5
2877,19.5,0.0,483.3
2878,0.0,0.0,511.1666667
2879,196.6666667,0.0,2129.536752
2880,0.0,0.0,480.3
2881,0.0,0.0,143.0
2882,188.0,0.0,352.8
2883,0.0,0.0,657.5
2884,105.0,0.0,1384.383333
2885,91.0,39.0,1280.166667
2886,0.0,0.0,95.5
2887,28.0,0.0,1822.008117
2888,162.1071429,0.0,1269.766667
2889,0.0,0.0,149.6
2890,37.0,0.0,1817.0
2891,66.16666667,120.0,9143.435714
2892,128.5,0.0,1080.15
2893,0.0,0.0,316.25
2894,0.0,0.0,1783.25
2895,290.6666667,0.0,1384.533333
2896,0.0,0.0,197.5
2898,0.0,0.0,996.4380952
2899,0.0,0.0,368.5
2900,0.0,0.0,54.5
2901,0.0,0.0,228.5
2902,57.5,0.0,1285.548533
2903,102.0676923,16.0,6223.870847
2904,60.0,0.0,841.0333333
2905,0.0,0.0,1250.5
2906,578.5,913.0,699.5
2907,38.5,15.0,1766.855952
2908,85.0,0.0,567.45
2909,0.0,0.0,90.66666667
2910,0.0,0.0,158.5
2911,0.0,0.0,981.1666667
2912,36.0,0.0,1661.75
2913,246.25,9.0,548.25
2914,0.0,0.0,808.0833333
2915,0.0,0.0,87.5
2916,0.0,0.0,276.0
2917,0.0,0.0,130.5
2918,0.0,0.0,321.5
2920,19.0,0.0,1875.744689
2921,0.0,0.0,117.0
2922,0.0,0.0,4346.916667
2923,3.0,0.0,884.3357143
2924,0.0,31.0,1678.733333
2925,0.0,0.0,325.8333333
2926,55.0,0.0,436.0
2927,0.0,0.0,27.0
2928,0.0,44.0,549.5
2930,68.0,0.0,4277.0
2931,124.0,0.0,173.0
2932,0.0,0.0,179.5
2933,29.0,149.0,561.55
2934,164.0,0.0,2136.0
2935,35.66666667,9.0,2797.816667
2936,8.0,0.0,643.875
2937,0.0,47.0,898.8333333
2938,0.0,0.0,453.0
2939,168.1666667,0.0,888.0
2940,331.3,0.0,9997.728571
2941,0.0,0.0,588.3333333
2942,548.3142857,448.5,5703.476786
2943,102.0,0.0,1495.580952
2944,0.0,0.0,66.5
2945,166.0,0.0,134.0
2946,45.0,0.0,2905.5
2947,0.0,0.0,521.5
2948,0.0,0.0,47.0
2950,0.0,0.0,1192.317857
2951,0.0,0.0,355.6666667
2952,3.5,0.0,332.5
2953,0.0,0.0,297.3
2954,0.0,0.0,2309.995238
2955,0.0,0.0,810.3713768
2956,0.0,0.0,384.5
2957,65.5,0.0,975.9722222
2958,0.0,0.0,127.0
2959,38.0,0.0,107.0
2960,0.0,0.0,50.0
2961,0.0,0.0,3382.083333
2962,0.0,0.0,541.5
2963,0.0,0.0,25.0
2964,0.0,0.0,210.5
2965,105.0,0.0,1343.097619
2966,0.0,0.0,953.8333333
2967,0.0,0.0,674.5
2968,228.9166667,10.0,817.0163767
2969,249.0,36.33333333,1124.916667
2970,236.4083333,118.0,7428.181584
2971,4.5,61.0,5577.826456
2972,0.0,0.0,887.8333333
2973,135.0,0.0,2765.2
2974,0.0,13.0,145.0
2975,261.5,406.0,3121.283333
2976,0.0,0.0,1190.548851
2977,0.0,0.0,410.9166667
2978,0.0,0.0,710.5
2979,0.0,0.0,319.6666667
2981,0.0,0.0,91.0
2982,0.0,0.0,191.0
2983,98.0,0.0,401.5
2984,0.0,0.0,117.5
2985,23.0,10.16666667,1311.072012
2986,0.0,0.0,157.0
2987,18.0,9.5,414.3333333
2988,64.0,0.0,1155.033333
2989,23.0,0.0,1589.183333
2990,0.0,0.0,233.5
2991,0.0,0.0,1384.071429
2993,166.5,27.0,452.8141026
2994,74.0,0.0,1708.083333
2995,42.0,0.0,1057.0
2996,172.0,0.0,3374.916667
2997,232.9,646.0,5448.994444
2998,176.0,0.0,654.5
2999,5.0,0.0,389.0
3000,0.0,0.0,1435.0
3001,6.0,15.0,512.0666667
3002,56.66666667,0.0,797.2952381
3003,0.0,0.0,555.8666667
3004,19.0,0.0,2954.759524
3006,0.0,0.0,97.16666667
3007,52.33333333,0.0,291.0
3008,0.0,0.0,36.0
3009,0.0,0.0,472.0
3010,0.0,0.0,628.0
3011,0.0,0.0,129.0
3012,89.46666667,32.0,1141.061905
3013,0.0,0.0,105.0
3014,0.0,0.0,273.5
3015,9.0,0.0,467.0
3016,111.0,0.0,461.2222222
3017,120.0,0.0,198.0
3018,0.0,0.0,220.3333333
3019,0.0,0.0,241.0
3020,149.9333333,26.66666667,1783.122222
3021,0.0,0.0,731.5238095
3022,53.25,77.0,3057.809524
3023,0.0,0.0,601.7901961
3024,60.0,459.0,1370.067857
3025,97.0,0.0,59.0
3026,21.0,0.0,694.0
3027,0.0,0.0,39.0
3028,0.0,0.0,321.6666667
3029,0.0,0.0,540.5
3030,497.75,10.0,4977.85
3031,0.0,0.0,1066.166667
3032,65.0,0.0,1142.666667
3033,149.0,0.0,1294.183333
3034,316.8,0.0,1086.178571
3035,0.0,0.0,221.5
3036,49.75,0.0,754.2261905
3037,74.5,0.0,432.5714286
3038,40.0,0.0,1051.5
3039,65.5,12.0,1101.333333
3040,233.5,102.0,2477.666667
3041,41.0,0.0,1501.166667
3042,0.0,18.0,1736.447368
3043,0.0,0.0,94.5
3044,0.0,0.0,269.0
3045,0.0,18.0,833.0833333
3046,149.6666667,0.0,86.75
3047,0.0,0.0,547.0
3048,0.0,0.0,1474.5
3050,172.0,0.0,787.0
3051,0.0,0.0,17.0
3052,0.0,0.0,323.5
3053,0.0,163.0,813.0519481
3054,0.0,0.0,2028.5
3055,158.0,0.0,2220.871465
3056,0.0,0.0,440.0
3057,0.0,0.0,1356.0
3058,0.0,0.0,399.0
3059,0.0,0.0,231.5
3060,134.0,196.0,438.5833333
3061,0.0,0.0,164.0
3062,0.0,0.0,347.6666667
3063,26.0,33.0,64.0
3064,38.0,20.0,2931.580303
3065,0.0,55.0,1462.45
3066,0.0,0.0,402.5
3067,26.0,0.0,727.6190476
3068,57.0,59.5,553.1666667
3069,33.0,0.0,460.6666667
3071,314.5,0.0,2837.166667
3072,10.66666667,0.0,541.5
3073,0.0,0.0,13.0
3074,106.5,0.0,70.5
3075,83.0,0.0,264.0
3076,0.0,0.0,1638.888095
3077,537.0,0.0,1383.5
3078,0.0,0.0,215.0
3079,211.9642857,0.0,1382.66514
3080,69.0,537.0,352.5
3081,0.0,0.0,1444.166667
3082,19.5,0.0,250.0833333
3083,0.0,0.0,327.5
3084,55.0,0.0,1085.078571
3085,0.0,0.0,2665.798039
3086,0.0,0.0,164.0
3087,0.0,0.0,816.5
3088,175.0,10.0,2877.5
3089,0.0,0.0,36.0
3090,81.0,0.0,448.0333333
3091,0.0,0.0,30.0
3092,106.8285714,0.0,6842.002513
3093,161.7083333,0.0,2645.833333
3094,50.33333333,0.0,586.1892857
3095,766.8333333,0.0,1133.016667
3096,0.0,0.0,562.6666667
3097,0.0,0.0,219.5
3098,29.33333333,0.0,468.0
3099,4.0,0.0,3000.250794
3100,0.0,20.0,816.9545455
3102,0.0,0.0,143.0
3103,0.0,0.0,1861.5
3104,0.0,0.0,815.0
3105,130.5,0.0,165.5
3106,1215.333333,0.0,1090.916667
3107,0.0,0.0,133.0
3108,0.0,0.0,83.0
3109,0.0,0.0,24.0
3110,69.0,0.0,533.0714286
3111,0.0,0.0,303.4
3112,0.0,0.0,516.4761905
3113,0.0,0.0,72.5
3114,4.0,0.0,652.9238095
3115,7.0,0.0,3393.903571
3116,0.0,0.0,210.0
3117,0.0,0.0,466.5
3118,37.0,0.0,2778.333333
3119,57.5,0.0,677.5
3120,148.6666667,0.0,908.4666667
3121,0.0,0.0,346.8333333
3122,152.3333333,0.0,481.1666667
3123,405.2583333,88.0,661.6309524
3124,0.0,0.0,324.0
3125,0.0,0.0,185.0
3126,60.0,15.0,670.1666667
3127,0.0,0.0,183.8333333
3128,0.0,193.25,5633.538274
3129,0.0,0.0,17.0
3130,294.0,0.0,936.0
3131,28.0,0.0,1329.666667
3132,0.0,0.0,24.0
3133,0.0,0.0,1026.75
3134,0.0,76.0,2068.928571
3135,0.0,0.0,118.0
3136,0.0,0.0,167.0
3137,0.0,0.0,35.0
3139,0.0,0.0,57.0
3140,99.5,0.0,953.0686869
3141,70.0,0.0,714.5
3143,0.0,0.0,25.0
3144,637.9388889,0.0,1797.298291
3145,0.0,0.0,154.5
3146,0.0,0.0,118.0
3147,84.55,0.0,805.0992979
3148,0.0,0.0,138.5
3149,381.8666667,33.0,1190.616667
3150,236.8333333,0.0,411.3888889
3151,0.0,0.0,778.7619048
3152,0.0,0.0,495.0
3153,22.0,0.0,512.05
3154,244.5,0.0,998.4
3155,109.0,34.0,1049.833333
3156,180.5,0.0,472.9166667
3157,592.0014006,1360.0,5645.176455
3159,335.0,0.0,1615.0
3160,0.0,0.0,28.33333333
3161,58.0,0.0,7.0
3162,0.0,0.0,283.5
3163,118.0,0.0,2694.833333
3164,41.0,0.0,1130.84697
3165,269.8,0.0,2478.622727
3166,15.0,0.0,1714.4
3167,0.0,0.0,2213.366667
3169,97.0,0.0,739.5833333
3170,235.25,46.66666667,3206.193407
3172,98.0,216.0,1243.5
3173,277.1666667,900.5,1448.333333
3175,0.0,0.0,304.0
3176,25.08333333,0.0,304.5
3177,0.0,0.0,1699.666667
3178,27.0,0.0,467.0
3179,0.0,13.0,4833.925
3180,124.0,9.0,3731.138116
3181,0.0,0.0,20.0
3183,0.0,0.0,245.0
3184,0.0,0.0,504.0
3185,76.0,0.0,1263.333333
3186,1629.333333,214.5,4509.823016
3187,62.5,196.0,585.178355
3189,51.0,0.0,536.0
3190,0.0,78.0,570.3333333
3191,24.0,0.0,496.75
3192,505.0,0.0,2197.195238
3193,0.0,0.0,72.66666667
3194,38.0,909.0,542.3333333
3195,0.0,0.0,342.1666667
3196,32.5,62.5,1190.418903
3197,108.5,0.0,74.66666667
3198,154.0,107.0,1978.214286
3199,0.0,0.0,3129.393438
3200,0.0,0.0,751.5
3201,118.9032258,104.5,2748.624538
3202,17.0,0.0,321.8333333
3203,192.5555556,91.0,2926.431962
3204,40.0,93.66666667,2070.643939
3205,267.0,0.0,214.3333333
3206,107.0,10.5,39.5
3207,146.0,0.0,1592.133333
3208,54.83333333,0.0,986.9166667
3209,0.0,0.0,418.3333333
3210,0.0,0.0,1111.0
3211,0.0,0.0,536.5
3212,29.0,38.5,410.1166667
